transaction_id,transaction_date,transaction_amount,transaction_type,merchant_id,mcc,merchant_category,merchant_size,merchant_monthly_upi_receipts,merchant_region,payer_bank,acquirer_bank,transaction_status,upi_app,policy_version,source_type
TX00020502,2026-10-21,3372.59,P2P,None,None,None,None,,East,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020503,2026-10-24,1130.08,P2M,M09968,5999,Other Retail,Medium,519806.96,South,Axis Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020504,2026-10-19,1476.81,P2M,M07946,5814,Fast Food,Small,91014.39,North,Kotak Mahindra Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020505,2026-10-16,3507.29,P2P,None,None,None,None,,East,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020506,2026-10-15,393.09,P2M,M02623,5311,Department Stores,Large,5402811.93,Central,ICICI Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020507,2026-10-18,480.35,P2M,M11548,5311,Department Stores,Medium,672386.44,North,Axis Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020508,2026-10-28,416.9,P2M,M02085,5411,Grocery,Medium,289741.08,North,Kotak Mahindra Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020509,2026-10-24,947.19,P2P,None,None,None,None,,North,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020510,2026-10-30,315.5,P2M,M00170,5311,Department Stores,Small,70349.35,North,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020511,2026-10-24,236.74,P2M,M01032,4112,Railways,Small,66285.05,North,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020512,2026-10-27,489.29,P2M,M01855,5411,Grocery,Small,18954.16,East,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020513,2026-10-15,3454.94,P2P,None,None,None,None,,West,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020514,2026-10-22,383.13,P2M,M10785,5541,Fuel,Medium,765492.19,East,ICICI Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020515,2026-10-26,179.05,P2P,None,None,None,None,,East,ICICI Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020516,2026-10-29,447.77,P2M,M11748,5311,Department Stores,Small,85188.99,North,ICICI Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020517,2026-10-21,1731.98,P2P,None,None,None,None,,Central,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020518,2026-10-27,1179.47,P2M,M08086,5411,Grocery,Medium,397919.59,North,Axis Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020519,2026-10-17,116.76,P2M,M10241,5541,Fuel,Small,27745.36,West,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020520,2026-10-26,106.65,P2M,M05593,5999,Other Retail,Small,79983.53,South,HDFC Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020521,2026-10-21,93.45,P2M,M03463,5812,Restaurant,Small,46231.92,Central,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020522,2026-10-19,998.35,P2P,None,None,None,None,,Central,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020523,2026-10-23,73.47,P2M,M01046,5411,Grocery,Small,58677.64,Central,HDFC Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020524,2026-10-25,436.5,P2M,M05124,5812,Restaurant,Medium,910752.91,South,ICICI Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020525,2026-10-21,5656.71,P2P,None,None,None,None,,South,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020526,2026-10-20,416.11,P2M,M08752,5999,Other Retail,Medium,203958.35,West,HDFC Bank,Axis Bank,Failed,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020527,2026-10-21,1354.05,P2P,None,None,None,None,,East,SBI,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020528,2026-10-16,420.62,P2M,M04590,5999,Other Retail,Medium,372018.89,Central,Kotak Mahindra Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020529,2026-10-18,573.63,P2M,M04032,5999,Other Retail,Small,80493.36,North,SBI,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020530,2026-10-26,2601.24,P2P,None,None,None,None,,East,IndusInd Bank,HDFC Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00020531,2026-10-24,3370.58,P2P,None,None,None,None,,North,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020532,2026-10-15,456.32,P2M,M00365,5411,Grocery,Small,62979.21,North,Kotak Mahindra Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020533,2026-10-15,912.05,P2P,None,None,None,None,,West,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020534,2026-10-15,260.38,P2M,M04337,4112,Railways,Small,41080.36,South,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020535,2026-10-19,1107.48,P2M,M01965,5732,Electronics,Medium,769675.36,North,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020536,2026-10-16,7023.76,P2P,None,None,None,None,,North,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020537,2026-10-18,224.69,P2M,M11952,5411,Grocery,Medium,766758.66,West,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020538,2026-10-20,2167.93,P2M,M07518,5541,Fuel,Medium,263226.94,East,HDFC Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020539,2026-10-24,1264.72,P2M,M10897,5732,Electronics,Small,76695.68,South,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020540,2026-10-30,3033.41,P2P,None,None,None,None,,West,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020541,2026-10-22,169.69,P2M,M02086,5999,Other Retail,Small,84098.05,Central,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020542,2026-10-27,3797.9,P2P,None,None,None,None,,Central,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020543,2026-10-15,215.52,P2M,M05255,4814,Telecom,Small,71182.78,Central,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020544,2026-10-28,1077.76,P2M,M11370,5541,Fuel,Small,97389.94,South,Kotak Mahindra Bank,ICICI Bank,Failed,Paytm,MDR_2026,Synthetic_Calibrated
TX00020545,2026-10-18,427.74,P2M,M02473,4814,Telecom,Medium,939799.51,West,SBI,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020546,2026-10-23,1945.57,P2M,M06277,5812,Restaurant,Medium,984576.94,Central,Kotak Mahindra Bank,SBI,Failed,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020547,2026-10-28,520.22,P2P,None,None,None,None,,North,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020548,2026-10-22,741.33,P2P,None,None,None,None,,Central,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020549,2026-10-22,72.96,P2M,M08388,5812,Restaurant,Medium,184041.51,West,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020550,2026-10-15,3120.11,P2P,None,None,None,None,,South,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020551,2026-10-31,310.34,P2M,M05507,5411,Grocery,Large,6988775.77,South,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020552,2026-10-25,455.98,P2M,M07238,5812,Restaurant,Large,5765070.79,North,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020553,2026-10-29,650.72,P2P,None,None,None,None,,North,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020554,2026-10-26,383.05,P2M,M10248,5814,Fast Food,Medium,116310.02,North,Kotak Mahindra Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020555,2026-10-29,286.9,P2M,M02742,5541,Fuel,Medium,998656.79,North,IndusInd Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020556,2026-10-23,1120.69,P2P,None,None,None,None,,Central,HDFC Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020557,2026-10-28,221.71,P2M,M10081,5732,Electronics,Medium,180797.08,Central,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020558,2026-10-25,8025.85,P2P,None,None,None,None,,North,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020559,2026-10-20,99.79,P2M,M08804,5311,Department Stores,Small,47039.91,Central,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020560,2026-10-22,3537.24,P2M,M02362,5311,Department Stores,Small,32266.15,West,Kotak Mahindra Bank,Axis Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020561,2026-10-29,962.8,P2P,None,None,None,None,,Central,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020562,2026-10-22,345.96,P2M,M04321,5999,Other Retail,Small,84884.29,West,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020563,2026-10-30,1034.66,P2P,None,None,None,None,,North,Axis Bank,Axis Bank,Reversed,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020564,2026-10-24,156.26,P2M,M03669,5311,Department Stores,Small,84835.87,South,Kotak Mahindra Bank,HDFC Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020565,2026-10-20,358.29,P2M,M10503,5411,Grocery,Medium,904441.83,South,ICICI Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020566,2026-10-31,1309.16,P2M,M11383,5732,Electronics,Small,52348.56,West,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020567,2026-10-19,298.44,P2M,M01095,5311,Department Stores,Medium,331295.72,Central,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020568,2026-10-27,1389.99,P2M,M00137,4112,Railways,Small,65620.71,South,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020569,2026-10-20,363.76,P2M,M09931,5541,Fuel,Small,88857.29,South,Kotak Mahindra Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020570,2026-10-28,290.74,P2M,M10123,4814,Telecom,Large,5493517.56,North,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020571,2026-10-28,3136.9,P2P,None,None,None,None,,East,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020572,2026-10-18,321.95,P2M,M03619,5411,Grocery,Small,29475.01,East,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020573,2026-10-17,10187.13,P2P,None,None,None,None,,North,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020574,2026-10-26,1951.95,P2P,None,None,None,None,,South,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020575,2026-10-16,7019.98,P2P,None,None,None,None,,West,ICICI Bank,Axis Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020576,2026-10-22,883.81,P2P,None,None,None,None,,Central,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020577,2026-10-17,367.09,P2M,M02235,5411,Grocery,Medium,642322.41,South,HDFC Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020578,2026-10-24,145.74,P2M,M00914,5732,Electronics,Small,43370.99,East,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020579,2026-10-31,338.99,P2M,M03145,5812,Restaurant,Medium,298444.69,South,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020580,2026-10-18,164.44,P2M,M00595,5311,Department Stores,Small,69462.41,Central,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020581,2026-10-30,5361.99,P2M,M05893,4112,Railways,Medium,743630.18,Central,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020582,2026-10-24,370.81,P2M,M05509,5999,Other Retail,Large,8368309.88,West,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020583,2026-10-15,1549.62,P2P,None,None,None,None,,East,IndusInd Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020584,2026-10-23,468.26,P2M,M07721,5812,Restaurant,Large,3007011.58,Central,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020585,2026-10-27,355.39,P2M,M11361,5999,Other Retail,Small,20774.01,East,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020586,2026-10-20,249.78,P2M,M08079,5311,Department Stores,Medium,248096.23,South,Kotak Mahindra Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020587,2026-10-23,2902.89,P2P,None,None,None,None,,South,HDFC Bank,IndusInd Bank,Reversed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020588,2026-10-28,203.15,P2M,M09701,6211,Capital Markets,Medium,985730.07,South,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020589,2026-10-18,247.09,P2M,M03750,5411,Grocery,Medium,109998.64,South,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020590,2026-10-21,55.29,P2M,M09551,5999,Other Retail,Small,67523.5,North,Axis Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020591,2026-10-26,1200.12,P2P,None,None,None,None,,Central,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020592,2026-10-22,331.29,P2M,M09385,6211,Capital Markets,Small,54077.52,North,ICICI Bank,SBI,Failed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020593,2026-10-20,102.16,P2M,M02872,5999,Other Retail,Small,92222.15,South,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020594,2026-10-28,457.89,P2P,None,None,None,None,,East,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020595,2026-10-21,241.73,P2M,M08210,5411,Grocery,Small,98420.1,East,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020596,2026-10-28,266.16,P2M,M08694,5814,Fast Food,Medium,474719.65,South,HDFC Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020597,2026-10-22,2413.78,P2P,None,None,None,None,,North,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020598,2026-10-19,306.1,P2M,M11085,5311,Department Stores,Medium,927067.4,Central,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020599,2026-10-24,395.89,P2M,M06202,4814,Telecom,Medium,829789.28,South,ICICI Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020600,2026-10-22,1415.47,P2P,None,None,None,None,,East,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020601,2026-10-20,8419.86,P2P,None,None,None,None,,East,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020602,2026-10-31,3228.76,P2P,None,None,None,None,,West,Axis Bank,HDFC Bank,Failed,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020603,2026-10-16,495.24,P2M,M00608,6211,Capital Markets,Medium,514126.7,West,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020604,2026-10-26,457.8,P2M,M01372,5541,Fuel,Medium,703577.01,Central,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020605,2026-10-22,505.91,P2P,None,None,None,None,,West,ICICI Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020606,2026-10-30,392.08,P2M,M05324,5541,Fuel,Large,1088463.18,Central,SBI,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020607,2026-10-30,1916.48,P2P,None,None,None,None,,East,HDFC Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020608,2026-10-18,1763.82,P2P,None,None,None,None,,Central,HDFC Bank,IndusInd Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020609,2026-10-15,3578.05,P2P,None,None,None,None,,West,Axis Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020610,2026-10-29,11846.21,P2P,None,None,None,None,,East,HDFC Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020611,2026-10-26,245.83,P2M,M04338,6211,Capital Markets,Medium,912198.54,Central,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020612,2026-10-15,103.41,P2M,M07848,5411,Grocery,Medium,146401.65,West,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020613,2026-10-24,462.04,P2M,M00576,5411,Grocery,Medium,384490.1,West,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020614,2026-10-23,285.89,P2P,None,None,None,None,,South,Kotak Mahindra Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020615,2026-10-17,472.64,P2M,M05093,5999,Other Retail,Small,58343.86,Central,HDFC Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020616,2026-10-23,749.83,P2P,None,None,None,None,,East,HDFC Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020617,2026-10-25,499.51,P2M,M06425,5541,Fuel,Small,81297.03,West,ICICI Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020618,2026-10-22,210.42,P2M,M00839,5812,Restaurant,Small,80224.19,West,ICICI Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020619,2026-10-16,7750.63,P2M,M09992,5814,Fast Food,Large,1859014.03,West,Axis Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020620,2026-10-15,10269.39,P2P,None,None,None,None,,East,Axis Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020621,2026-10-28,452.55,P2M,M01202,5311,Department Stores,Small,70459.96,South,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020622,2026-10-21,843.0,P2P,None,None,None,None,,Central,SBI,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020623,2026-10-15,98.39,P2M,M01388,5541,Fuel,Small,72745.73,South,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020624,2026-10-15,164.03,P2M,M11329,5411,Grocery,Medium,428709.14,Central,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020625,2026-10-22,76.04,P2M,M08376,5812,Restaurant,Small,68270.76,South,SBI,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020626,2026-10-23,180.76,P2M,M01231,5812,Restaurant,Small,71599.75,North,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020627,2026-10-22,389.0,P2M,M10024,5411,Grocery,Small,44005.77,East,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020628,2026-10-30,16388.12,P2M,M08557,5814,Fast Food,Small,15513.37,South,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020629,2026-10-26,630.82,P2P,None,None,None,None,,East,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020630,2026-10-27,274.26,P2M,M01741,5732,Electronics,Small,80966.98,West,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020631,2026-10-15,304.71,P2M,M01469,5311,Department Stores,Small,76741.21,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020632,2026-10-19,439.82,P2M,M04606,5999,Other Retail,Small,14598.31,South,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020633,2026-10-15,237.63,P2M,M04929,5411,Grocery,Small,80075.13,Central,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020634,2026-10-16,524.94,P2P,None,None,None,None,,East,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020635,2026-10-16,152.5,P2M,M02770,5411,Grocery,Large,2772173.9,South,SBI,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020636,2026-10-23,1145.17,P2M,M04475,5411,Grocery,Small,49252.33,Central,IndusInd Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020637,2026-10-29,802.58,P2M,M00970,5411,Grocery,Small,65688.71,East,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020638,2026-10-30,123.09,P2M,M01467,5541,Fuel,Medium,946161.45,South,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020639,2026-10-30,391.25,P2M,M01325,5732,Electronics,Small,37057.86,Central,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020640,2026-10-22,480.66,P2P,None,None,None,None,,South,ICICI Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00020641,2026-10-29,996.72,P2P,None,None,None,None,,South,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020642,2026-10-28,1826.13,P2P,None,None,None,None,,West,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020643,2026-10-18,2335.63,P2P,None,None,None,None,,East,SBI,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020644,2026-10-24,2789.63,P2P,None,None,None,None,,Central,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020645,2026-10-15,1445.63,P2M,M00819,5812,Restaurant,Small,59391.31,East,Axis Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020646,2026-10-17,1920.34,P2M,M00378,5999,Other Retail,Small,62471.37,North,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020647,2026-10-28,411.27,P2M,M01107,5999,Other Retail,Medium,802959.98,West,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020648,2026-10-29,344.91,P2M,M03828,5411,Grocery,Small,13441.14,South,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020649,2026-10-15,174.71,P2M,M05503,5541,Fuel,Medium,762435.38,Central,IndusInd Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020650,2026-10-22,222.34,P2P,None,None,None,None,,South,Axis Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00020651,2026-10-20,336.47,P2M,M00608,5311,Department Stores,Small,99634.88,Central,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00020652,2026-10-27,8468.58,P2P,None,None,None,None,,South,SBI,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00020653,2026-10-23,600.8,P2P,None,None,None,None,,North,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
